"","region","uid","wtp_new","wtp_second","wtp_bio","wtp_recycle","wtp_workers","female","age","people_living","education","income","i_clothes_fashion","i_clothes_versatile","i_clothes_need","i_clothes_size","i_clothes_fit","i_clothes_easy","i_clothes_quality","i_clothes_cheap","i_clothes_value","i_clothes_know","i_clothes_prestigious","i_clothes_environment","second_stuff_dummy","bio_item_dummy","second_clothes_dummy","bio_clothes_dummy","second_precovid","second_covid","second_postcovid","bio_postcovid","bioc_covid","bio_precovid","no_second_app","no_second_quality","no_second_shop","no_second_environment","no_second_clean","no_second_size","no_second_fashion","bio_eco","bio_vintage","bio_quality","bio_pollution","bio_peer","no_bio_app","no_bio_expensive","no_bio_shop","no_bio_environment","no_bio_rare","no_bio_style","no_bio_fashion","no_bio_quality","poll_chemical_synt","poll_chemical_nat","poll_dye","poll_water","poll_biodegradable","pro_recycle","pro_label","pro_brown_firms","pro_packaging","pro_pub_transport","pro_pack_reuse","pro_donation","pro_reuse","pro_second_clothes","pro_label_clothes","pro_temp_clothes","pro_quality_clothes","pro_bio1_clothes","pro_bio2_clothes","wtp_cert_quality","wtp_cert_bio","wtp_cert_recycle","wtp_cert_workers","wtp_cert_workers_env","sustainable_sector","sustainable_phases","second_eco","second_vintage","second_quality","second_endlife","second_pollution","second_peer","sustainable_fashion_item1","sustainable_fashion_item2","sustainable_fashion_item3","sustainable_fashion_item4","location","status","population_2023","km2","pop_density_p_km2","HDI_2022","capital","political_party","political_wing","president_2024","n_comunes","n_provinces"
"229","Lombardia","b17529cb-d970-4bce-a323-0b1996863393",15,5,15,8,20,"Female",34,5,"Postsecondary education","15000€-30000€","Moderately","Very important","Important","Very important","Very important","Very important","Very important","Important","Very important","Slightly","Not at all","Important","Yes","Yes","Yes","Yes","Rarely","Sometimes","Sometimes","Always","Always","Always","","","","","","","","Slightly","Not at all","Important","Very important","Slightly","","","","","","","","","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Undecided","Often","Rarely","Sometimes","Sometimes","Rarely","Sometimes","Rarely","Sometimes","Sometimes","Rarely","Never","Always","Always","Sometimes","Pay enough","Little amount","Little amount","Pay enough","Pay enough","All items","All items","Important","Important","Important","Slightly","Very important","Moderately",5,5,6,5,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"230","Lombardia","3ee6e1f9-365c-45d2-a7f6-7e35c9032758",15,0,15,0,15,"Male",52,2,"Middle school","0-15000€","Slightly","Moderately","Moderately","Very important","Very important","Moderately","Very important","Moderately","Very important","Not at all","Not at all","Moderately","No","No","No","Yes","","","","Sometimes","Never","Never","Not at all","Important","Slightly","Not at all","Very important","Slightly","Slightly","Moderately","Not at all","Important","Moderately","Not at all","","","","","","","","","Undecided","Disagree","Disagree","Undecided","Undecided","Always","Never","Rarely","Sometimes","Never","Rarely","Never","Sometimes","Never","Never","Sometimes","Sometimes","Sometimes","Rarely","Nothing","Nothing","Nothing","Nothing","Nothing","Environment","All items","","","","","","",2,4,4,5,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"231","Lombardia","f60321ac-900e-4bc7-9e41-65b6466983e8",7,2,7,7,7,"Male",57,2,"Secondary school","15000€-30000€","Moderately","Moderately","Moderately","Important","Important","Important","Important","Important","Very important","Moderately","Slightly","Very important","Yes","Yes","No","Yes","","","","Sometimes","Never","Sometimes","Slightly","Moderately","Moderately","Slightly","Very important","Important","Important","Important","Moderately","Important","Very important","Not at all","","","","","","","","","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Often","Often","Often","Sometimes","Often","Often","Sometimes","Often","Rarely","Often","Often","Always","Often","Often","Little amount","Little amount","Little amount","Little amount","Little amount","All items","All items","","","","","","",5,7,8,9,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"232","Lombardia","7f85ff93-3910-447a-9347-ab95ec975718",10,2,10,10,10,"Female",48,4,"Postsecondary education","15000€-30000€","Slightly","Important","Important","Important","Important","Important","Important","Moderately","Very important","Moderately","Moderately","Important","No","Yes","No","Yes","","","","Always","Always","Always","Slightly","Slightly","Slightly","Slightly","Slightly","Slightly","Slightly","Important","Slightly","Important","Important","Slightly","","","","","","","","","Agree","Agree","Agree","Agree","Agree","Always","Always","Often","Often","Never","Always","Sometimes","Often","Never","Always","Sometimes","Often","Often","Sometimes","Little amount","Pay enough","Pay enough","Pay enough","Pay enough","All items","All items","","","","","","",7,7,7,7,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"233","Lombardia","869fd320-f5ce-44f2-9c71-2e42b26275d8",10,5,10,15,15,"Male",22,4,"Postsecondary education","","Moderately","Important","Important","Important","Moderately","Slightly","Moderately","Important","Very important","Moderately","Moderately","Very important","Yes","Yes","Yes","Yes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","","","","","","","","Moderately","Moderately","Moderately","Moderately","Moderately","","","","","","","","","Agree","Undecided","Strongly agree","Strongly agree","Agree","Always","Often","Often","Often","Sometimes","Often","Sometimes","Often","Sometimes","Often","Sometimes","Always","Sometimes","Often","Little amount","Little amount","Pay enough","Pay enough","Large amount","Environment","Production","Important","Moderately","Important","Important","Very important","Slightly",9,2,6,7,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"234","Lombardia","f541713c-7a04-4b8c-a457-12d0c7787e20",5,1,6,4,6,"Male",25,4,"Postsecondary education","15000€-30000€","Moderately","Very important","Important","Very important","Very important","Important","Very important","Moderately","Very important","Moderately","Moderately","Important","Yes","Yes","No","Yes","","","","Always","Always","Always","Moderately","Important","Slightly","Moderately","Very important","Important","Slightly","Slightly","Moderately","Very important","Moderately","Slightly","","","","","","","","","Agree","Agree","Strongly agree","Agree","Strongly agree","Often","Often","Always","Often","Often","Always","Rarely","Always","Never","Often","Sometimes","Often","Sometimes","Often","Nothing","Little amount","Little amount","Little amount","Little amount","Environment","Production","","","","","","",6,7,8,9,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"235","Lombardia","e31c1ecd-f04f-4a17-aeb6-a99a5ed1d4ec",5,2,5,3,5,"Female",31,3,"PhD","30000€-45000€","Not at all","Important","Important","Very important","Very important","Moderately","Important","Moderately","Important","Not at all","Not at all","Slightly","Yes","Yes","Yes","No","Rarely","Never","Never","","","","","","","","","","","","","","","","Slightly","Slightly","Important","Moderately","Moderately","Not at all","Not at all","Not at all","Undecided","Disagree","Undecided","Agree","Agree","Always","Sometimes","Rarely","Rarely","Rarely","Sometimes","Rarely","Sometimes","Rarely","Sometimes","Never","Never","Sometimes","Rarely","Little amount","Little amount","Little amount","Pay enough","Pay enough","All items","Production","Important","Important","Important","Important","Moderately","Not at all",6,7,8,9,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"236","Lombardia","19badc3d-6a40-4777-a4ef-5a11a6c7c3c3",5,2,10,5,10,"Female",29,1,"PhD","0-15000€","Important","Very important","Very important","Very important","Very important","Very important","Very important","Very important","Very important","Important","Important","Important","Yes","Yes","Yes","Yes","Sometimes","Never","Rarely","Rarely","Never","Sometimes","","","","","","","","Very important","Very important","Very important","Slightly","Not at all","","","","","","","","","Agree","Undecided","Undecided","Undecided","Strongly agree","Rarely","Rarely","Rarely","Always","Always","Sometimes","Rarely","Always","Rarely","Rarely","Rarely","Sometimes","Rarely","Rarely","Pay enough","Large amount","Pay enough","Large amount","Large amount","Environment","All items","Important","Important","Important","Important","Moderately","Slightly",9,6,4,4,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"237","Lombardia","ca807945-c751-4f8a-bfd5-6a33467f8772",8,3,10,9,12,"Male",50,3,"Postsecondary education","75000€-100000€","Moderately","Slightly","Important","Important","Important","Moderately","Very important","Important","Very important","Slightly","Slightly","Important","Yes","Yes","Yes","Yes","Sometimes","Sometimes","Sometimes","Sometimes","Rarely","Sometimes","","","","","","","","Very important","Not at all","Important","Important","Moderately","","","","","","","","","Undecided","Undecided","Agree","Strongly agree","Strongly agree","Always","Often","Often","Often","Often","Sometimes","Often","Often","Sometimes","Always","Often","Often","Sometimes","Often","Pay enough","Pay enough","Large amount","Pay enough","Pay enough","Environment","All items","Very important","Not at all","Very important","Important","Moderately","Moderately",7,7,7,8,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"238","Lombardia","a0251041-9736-4199-ad13-8535b9e92550",10,5,15,12,20,"Male",40,4,"Postsecondary education","30000€-45000€","Slightly","Important","Important","Important","Important","Moderately","Moderately","Moderately","Very important","Moderately","Slightly","Slightly","Yes","Yes","Yes","Yes","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","","","","","","","","Important","Moderately","Important","Moderately","Moderately","","","","","","","","","Agree","Undecided","Agree","Agree","Agree","Always","Rarely","Rarely","Rarely","Often","Sometimes","Never","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Pay enough","Little amount","Little amount","Little amount","Pay enough","All items","Production","Important","Moderately","Moderately","Important","Moderately","Moderately",7,7,6,8,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"239","Lombardia","adbd2d2a-6bf8-4074-8007-1270d595f557",4,1,5,3,4,"Male",59,3,"Secondary school","15000€-30000€","Slightly","Moderately","Moderately","Important","Important","Important","Important","Moderately","Important","Moderately","Slightly","Moderately","Yes","Yes","No","Yes","","","","Sometimes","Sometimes","Sometimes","Moderately","Moderately","Slightly","Moderately","Moderately","Moderately","Moderately","Moderately","Slightly","Moderately","Moderately","Slightly","","","","","","","","","Agree","Disagree","Undecided","Agree","Undecided","Always","Often","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Pay enough","Pay enough","Pay enough","Pay enough","Pay enough","All items","All items","","","","","","",6,7,6,7,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"240","Lombardia","97a089ac-c830-400b-822e-3fc04e947bab",25,15,30,30,35,"Male",23,4,"Postsecondary education","45000€-60000€","Not at all","Moderately","Important","Very important","Very important","Important","Moderately","Moderately","Important","Slightly","Slightly","Important","Yes","Yes","No","Yes","","","","Sometimes","Sometimes","Sometimes","Moderately","Moderately","Important","Moderately","Moderately","Important","Not at all","Moderately","Not at all","Important","Important","Not at all","","","","","","","","","Agree","Undecided","Agree","Agree","Disagree","Often","Sometimes","Often","Sometimes","Sometimes","Often","Sometimes","Often","Rarely","Sometimes","Sometimes","Often","Sometimes","Sometimes","Little amount","Pay enough","Little amount","Pay enough","Pay enough","All items","All items","","","","","","",5,6,8,9,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"241","Lombardia","079e63c0-3eaa-459f-9cdd-c9bb271b4df5",10,2,10,10,10,"Female",48,4,"Postsecondary education","15000€-30000€","Moderately","Important","Important","Important","Important","Important","Important","Important","Very important","Moderately","Moderately","Moderately","No","Yes","No","Yes","","","","Always","Always","Always","Slightly","Important","Important","Slightly","Very important","Very important","Very important","Moderately","Moderately","Important","Very important","Moderately","","","","","","","","","Undecided","Undecided","Undecided","Undecided","Agree","Always","Always","Sometimes","Often","Never","Often","Sometimes","Often","Never","Always","Sometimes","Sometimes","Always","Always","Pay enough","Large amount","Large amount","Large amount","Large amount","All items","All items","","","","","","",7,8,8,8,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"242","Lombardia","178c9580-d610-40a3-a940-9da8c3c4a4c9",5,3,5,5,5,"Female",22,4,"Secondary school","15000€-30000€","Slightly","Important","Very important","Very important","Very important","Moderately","Very important","Moderately","Moderately","Not at all","Not at all","Slightly","Yes","No","No","Yes","","","","Always","Always","Always","Slightly","Important","Moderately","Slightly","Very important","Slightly","Moderately","Slightly","Slightly","Important","Moderately","Important","","","","","","","","","Undecided","Agree","Undecided","Undecided","Agree","Always","Rarely","Rarely","Sometimes","Sometimes","Often","Never","Sometimes","Never","Sometimes","Never","Never","Often","Never","Nothing","Little amount","Nothing","Nothing","Nothing","Environment","Production","","","","","","",6,7,3,7,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
"243","Lombardia","d5596646-7171-4aed-ae30-7c5cbacabf17",15,0,15,0,15,"Male",52,2,"Middle school","Preferisco non rispondere","Moderately","Important","Important","Very important","Very important","Moderately","Very important","Important","Very important","Not at all","Not at all","Slightly","No","Yes","No","Yes","","","","Rarely","Rarely","Rarely","Not at all","Very important","Moderately","Slightly","Very important","Very important","Slightly","Very important","Not at all","Very important","Moderately","Not at all","","","","","","","","","Disagree","Agree","Undecided","Disagree","Undecided","Always","Never","Never","Sometimes","Never","Rarely","Never","Sometimes","Never","Never","Never","Often","Sometimes","Never","Nothing","Nothing","Nothing","Nothing","Nothing","Environment","Production","","","","","","",3,6,6,6,"north-west","Ordinary","10342000","23,864 ","418","0.912","Milan","League","right","Attilio Fontana","1506","12"
